time,open,high,low,close,volume
2021-07-09 14:00:00+00:00,0.74585,0.74716,0.74582,0.74655,2942
2021-07-09 15:00:00+00:00,0.74656,0.74778,0.74656,0.74751,3789
2021-07-09 16:00:00+00:00,0.74751,0.74759,0.74659,0.74723,3906
2021-07-09 17:00:00+00:00,0.74723,0.74878,0.7472,0.7481,4594
2021-07-09 18:00:00+00:00,0.74809,0.74855,0.74754,0.74783,2813
2021-07-09 19:00:00+00:00,0.74783,0.74842,0.74783,0.74838,1656
2021-07-09 20:00:00+00:00,0.74838,0.74865,0.74827,0.74853,1287
2021-07-09 21:00:00+00:00,0.74853,0.7491,0.74847,0.74902,1624
2021-07-09 22:00:00+00:00,0.74902,0.74927,0.7489,0.74926,825
2021-07-09 23:00:00+00:00,0.74926,0.74938,0.74891,0.74904,986
2021-07-12 00:00:00+00:00,0.74732,0.74897,0.74721,0.74855,346
2021-07-12 01:00:00+00:00,0.74871,0.74928,0.74853,0.74888,1315
2021-07-12 02:00:00+00:00,0.74887,0.74914,0.74854,0.74894,891
2021-07-12 03:00:00+00:00,0.74895,0.74901,0.74758,0.74803,2532
2021-07-12 04:00:00+00:00,0.74803,0.74853,0.74697,0.74716,2092
2021-07-12 05:00:00+00:00,0.74716,0.74806,0.74716,0.74767,2243
2021-07-12 06:00:00+00:00,0.74766,0.74799,0.74687,0.7471,2304
2021-07-12 07:00:00+00:00,0.74711,0.74753,0.74678,0.74748,1218
2021-07-12 08:00:00+00:00,0.74748,0.74768,0.7469,0.74733,1380
2021-07-12 09:00:00+00:00,0.74735,0.74759,0.74647,0.74672,1881
2021-07-12 10:00:00+00:00,0.74669,0.74735,0.7461,0.7469,3405
2021-07-12 11:00:00+00:00,0.7469,0.74758,0.74669,0.74701,2174
2021-07-12 12:00:00+00:00,0.74701,0.74737,0.74587,0.74605,1583
2021-07-12 13:00:00+00:00,0.74605,0.74649,0.74482,0.74512,2194
2021-07-12 14:00:00+00:00,0.74512,0.74577,0.74505,0.74527,1459
2021-07-12 15:00:00+00:00,0.74527,0.74688,0.74526,0.74639,2238
2021-07-12 16:00:00+00:00,0.74637,0.74777,0.74603,0.74765,3146
2021-07-12 17:00:00+00:00,0.74765,0.74958,0.74721,0.74908,3994
2021-07-12 18:00:00+00:00,0.74908,0.74915,0.74847,0.74895,2006
2021-07-12 19:00:00+00:00,0.74895,0.74896,0.74854,0.74873,967
2021-07-12 20:00:00+00:00,0.74873,0.74903,0.7471,0.74715,1427
2021-07-12 21:00:00+00:00,0.74715,0.74756,0.74704,0.7474,781
2021-07-12 22:00:00+00:00,0.74741,0.74813,0.74735,0.74813,670
2021-07-12 23:00:00+00:00,0.74812,0.7482,0.74779,0.74779,552
2021-07-13 00:00:00+00:00,0.74779,0.7482,0.74702,0.74799,390
2021-07-13 01:00:00+00:00,0.74801,0.74821,0.74762,0.74771,484
2021-07-13 02:00:00+00:00,0.74771,0.74812,0.74758,0.74775,474
2021-07-13 03:00:00+00:00,0.74775,0.74906,0.74775,0.74892,1377
2021-07-13 04:00:00+00:00,0.74892,0.7494,0.7481,0.74931,1612
2021-07-13 05:00:00+00:00,0.74931,0.75011,0.74875,0.75002,1454
2021-07-13 06:00:00+00:00,0.75004,0.7503,0.7494,0.74948,1077
2021-07-13 07:00:00+00:00,0.74945,0.74955,0.74895,0.74909,700
2021-07-13 08:00:00+00:00,0.74909,0.74959,0.74851,0.74852,1246
2021-07-13 09:00:00+00:00,0.74852,0.74927,0.74845,0.74901,2012
2021-07-13 10:00:00+00:00,0.749,0.74943,0.74848,0.74854,2770
2021-07-13 11:00:00+00:00,0.74854,0.74877,0.7476,0.74856,1631
2021-07-13 12:00:00+00:00,0.74855,0.74855,0.74772,0.74792,1087
2021-07-13 13:00:00+00:00,0.74792,0.74853,0.74769,0.74838,866
2021-07-13 14:00:00+00:00,0.74838,0.74839,0.74715,0.74788,1175
2021-07-13 15:00:00+00:00,0.74788,0.74808,0.74273,0.74305,5935
2021-07-13 16:00:00+00:00,0.74305,0.7469,0.74261,0.74598,5872
2021-07-13 17:00:00+00:00,0.74598,0.74681,0.745,0.74642,4139
2021-07-13 18:00:00+00:00,0.74642,0.74765,0.74579,0.74715,2258
2021-07-13 19:00:00+00:00,0.74715,0.7474,0.74629,0.7465,970
2021-07-13 20:00:00+00:00,0.7465,0.7465,0.74467,0.74481,2152
2021-07-13 21:00:00+00:00,0.7448,0.74513,0.74428,0.74455,1822
2021-07-13 22:00:00+00:00,0.74456,0.74472,0.74421,0.7444,1213
2021-07-13 23:00:00+00:00,0.74437,0.74466,0.74429,0.74453,812
2021-07-14 00:00:00+00:00,0.74438,0.74497,0.74395,0.74453,543
2021-07-14 01:00:00+00:00,0.74454,0.74473,0.74437,0.74437,383
2021-07-14 02:00:00+00:00,0.74437,0.74444,0.74391,0.74395,761
2021-07-14 03:00:00+00:00,0.74395,0.74517,0.74361,0.74512,1571
2021-07-14 04:00:00+00:00,0.74516,0.74545,0.74474,0.7453,1829
2021-07-14 05:00:00+00:00,0.74529,0.74668,0.74525,0.74642,2760
2021-07-14 06:00:00+00:00,0.74642,0.74647,0.74583,0.7459,1219
2021-07-14 07:00:00+00:00,0.74589,0.74591,0.7453,0.74545,759
2021-07-14 08:00:00+00:00,0.74543,0.74618,0.74534,0.74594,941
2021-07-14 09:00:00+00:00,0.74591,0.74715,0.74568,0.74626,2021
2021-07-14 10:00:00+00:00,0.74626,0.74668,0.74504,0.74504,2805
2021-07-14 11:00:00+00:00,0.74505,0.74535,0.74386,0.74392,2566
2021-07-14 12:00:00+00:00,0.74392,0.74458,0.74309,0.74454,1945
2021-07-14 13:00:00+00:00,0.74454,0.74547,0.74453,0.74534,1641
2021-07-14 14:00:00+00:00,0.74534,0.74612,0.74517,0.74612,2390
2021-07-14 15:00:00+00:00,0.74611,0.74842,0.74602,0.74832,5226
2021-07-14 16:00:00+00:00,0.74832,0.74858,0.74766,0.74779,4904
2021-07-14 17:00:00+00:00,0.7478,0.7483,0.74676,0.74756,4981
2021-07-14 18:00:00+00:00,0.74757,0.74795,0.7465,0.74681,3326
2021-07-14 19:00:00+00:00,0.74682,0.74792,0.74677,0.7477,2083
2021-07-14 20:00:00+00:00,0.74771,0.74815,0.74735,0.7476,1497
2021-07-14 21:00:00+00:00,0.7476,0.74858,0.74747,0.74771,1107
2021-07-14 22:00:00+00:00,0.74774,0.74798,0.74741,0.74792,1951
2021-07-14 23:00:00+00:00,0.74791,0.74836,0.74787,0.74787,764
2021-07-15 00:00:00+00:00,0.74787,0.74822,0.74748,0.74806,498
2021-07-15 01:00:00+00:00,0.74811,0.74872,0.74798,0.74812,589
2021-07-15 02:00:00+00:00,0.74812,0.74847,0.74794,0.74805,622
2021-07-15 03:00:00+00:00,0.74805,0.74827,0.74694,0.7473,2210
2021-07-15 04:00:00+00:00,0.74733,0.74772,0.74628,0.74634,2180
2021-07-15 05:00:00+00:00,0.74635,0.74675,0.7453,0.74535,1731
2021-07-15 06:00:00+00:00,0.74537,0.74635,0.74534,0.7462,1089
2021-07-15 07:00:00+00:00,0.7462,0.74621,0.74578,0.74607,656
2021-07-15 08:00:00+00:00,0.74607,0.74761,0.74607,0.74752,1562
2021-07-15 09:00:00+00:00,0.74753,0.74847,0.74734,0.74753,2441
2021-07-15 10:00:00+00:00,0.74754,0.74802,0.74634,0.74686,2156
2021-07-15 11:00:00+00:00,0.74686,0.74805,0.74653,0.74719,2369
2021-07-15 12:00:00+00:00,0.74717,0.74749,0.74614,0.74682,1481
2021-07-15 13:00:00+00:00,0.74681,0.74701,0.74587,0.74593,2521
2021-07-15 14:00:00+00:00,0.74593,0.74618,0.74449,0.74481,2806
2021-07-15 15:00:00+00:00,0.74481,0.74489,0.7434,0.74359,2753
2021-07-15 16:00:00+00:00,0.7436,0.74453,0.74339,0.74421,3315
2021-07-15 17:00:00+00:00,0.74422,0.74496,0.74333,0.74369,4755
2021-07-15 18:00:00+00:00,0.7437,0.74432,0.74334,0.74345,3452
2021-07-15 19:00:00+00:00,0.74345,0.74364,0.74225,0.74241,1811
2021-07-15 20:00:00+00:00,0.7424,0.74242,0.74104,0.74128,2321
2021-07-15 21:00:00+00:00,0.74128,0.74195,0.74115,0.7417,1703
2021-07-15 22:00:00+00:00,0.7417,0.74222,0.74165,0.74216,1760
2021-07-15 23:00:00+00:00,0.74216,0.74232,0.74188,0.74221,630
2021-07-16 00:00:00+00:00,0.74219,0.74289,0.74161,0.74228,1016
2021-07-16 01:00:00+00:00,0.74228,0.74377,0.74219,0.74295,1116
2021-07-16 02:00:00+00:00,0.74294,0.74301,0.74194,0.74226,690
2021-07-16 03:00:00+00:00,0.74223,0.74294,0.74214,0.74257,1274
2021-07-16 04:00:00+00:00,0.74259,0.74272,0.74145,0.74152,1408
2021-07-16 05:00:00+00:00,0.74152,0.74292,0.74152,0.74292,1181
2021-07-16 06:00:00+00:00,0.74292,0.74386,0.74292,0.74374,1426
2021-07-16 07:00:00+00:00,0.74375,0.74401,0.74351,0.74365,842
